,video_id,thumbnails,Title,Published_date,Views,Likes,Comments,Year,Month,Month_name,minimum_income,maximum_income
357,RKfotQ1kMv0,https://i.ytimg.com/vi/RKfotQ1kMv0/default.jpg,ما الكاميرا التي تحتاجها للبدء علي يوتيوب ؟!,2017-05-14 16:50:26+00:00,403082,22482,701,2017,5,May,201.541,2418.492
358,TeAOcWorbOQ,https://i.ytimg.com/vi/TeAOcWorbOQ/default.jpg,الفرق بين have been و has been و had been في اللغه الانجليزيه,2017-05-12 12:05:50+00:00,1844539,65162,1993,2017,5,May,922.2695,11067.234
359,jDcO9lyE7jc,https://i.ytimg.com/vi/jDcO9lyE7jc/default.jpg,"لو ما ذاكرتش طول السنه, تعمل ايه؟",2017-05-09 10:35:21+00:00,1424159,87766,3577,2017,5,May,712.0795,8544.954
360,a7Pr9rvmn4M,https://i.ytimg.com/vi/a7Pr9rvmn4M/default.jpg,[Vlog] كورس عشان الخوف من الكلام قدام الناس,2017-05-07 17:49:22+00:00,379764,19668,502,2017,5,May,189.882,2278.584
361,qqM_g36IE1g,https://i.ytimg.com/vi/qqM_g36IE1g/default.jpg,طريقه رااااائعه لتحسين لغتك الانجليزيه من خلال تطبيق TED,2017-05-05 18:52:05+00:00,835280,31841,830,2017,5,May,417.64,5011.68
362,x1j8KIwR8Ts,https://i.ytimg.com/vi/x1j8KIwR8Ts/default.jpg,"كلام مهم جداااااااً للناس اللي في ثانويه عامه من "" كريم اسماعيل""",2017-05-02 18:31:50+00:00,539160,34553,1068,2017,5,May,269.58,3234.96
363,nxBFUwkCENQ,https://i.ytimg.com/vi/nxBFUwkCENQ/default.jpg,"كيف تسأل سؤال إجابته "" نعم "" أو "" لا "" في الانجليزي Yes or No Questions",2017-04-28 11:23:59+00:00,563164,19366,819,2017,4,April,281.582,3378.984
364,9e_N0D9_EI0,https://i.ytimg.com/vi/9e_N0D9_EI0/default.jpg,شرح Where و When كـ Relative adverbs,2017-04-23 19:12:04+00:00,474208,18892,743,2017,4,April,237.104,2845.248
365,1Pyre0vKjEs,https://i.ytimg.com/vi/1Pyre0vKjEs/default.jpg,(للمصريين فقط) حل مشكلة limit الـ 50 دولار في التعامل والشراء علي الانترنت,2017-04-18 11:09:37+00:00,70288,3779,279,2017,4,April,35.144,421.728
366,ib_FBVObvQ8,https://i.ytimg.com/vi/ib_FBVObvQ8/default.jpg,شرح Whose و whom في اللغه الانجليزيه,2017-04-14 11:42:28+00:00,1042202,43367,3124,2017,4,April,521.101,6253.212
367,NRdXf48tqTI,https://i.ytimg.com/vi/NRdXf48tqTI/default.jpg,إزاي بشتري من امازون والحاجه توصلني لحد البيت ؟!,2017-04-12 00:38:45+00:00,363147,16178,724,2017,4,April,181.5735,2178.882
368,nxR4QBThPS0,https://i.ytimg.com/vi/nxR4QBThPS0/default.jpg,شرح 5 idioms جداد في اللغه الانجليزيه ( 6 ),2017-04-07 21:55:32+00:00,127177,6830,380,2017,4,April,63.5885,763.062
369,qOwV9wEfGiE,https://i.ytimg.com/vi/qOwV9wEfGiE/default.jpg,"شرح ضمائر الوصل في اللغه الانجليزيه ( Who , Which , That )",2017-03-31 12:01:19+00:00,2323311,90003,3836,2017,3,March,1161.6555,13939.866
370,mB7ZMt2STNs,https://i.ytimg.com/vi/mB7ZMt2STNs/default.jpg,مراجعة رواية ( ليله في جهنم - منزل ابو خطوه ) لحسن الجندي,2017-03-28 10:56:14+00:00,59212,3358,287,2017,3,March,29.606,355.272
371,86P-dGvN1Lo,https://i.ytimg.com/vi/86P-dGvN1Lo/default.jpg,حل عقدة اللكنه او الـ Accent في اللغه الانجليزيه,2017-03-24 11:29:40+00:00,425772,24140,1939,2017,3,March,212.886,2554.632
372,InLsH4B5B0Y,https://i.ytimg.com/vi/InLsH4B5B0Y/default.jpg,تجربتي مع أمازون Amazon المحترمين أووووووووووووي,2017-03-21 03:01:19+00:00,430108,18671,1163,2017,3,March,215.054,2580.648
373,csbyP0P9neI,https://i.ytimg.com/vi/csbyP0P9neI/default.jpg,"in, on, under, in front of , behind , next to , betweenشرح حروف الجر",2017-03-19 12:44:23+00:00,325676,10615,454,2017,3,March,162.838,1954.056
374,zRJryzD3o7I,https://i.ytimg.com/vi/zRJryzD3o7I/default.jpg,عيان و بَسَرَب,2017-03-16 23:42:16+00:00,36724,3018,590,2017,3,March,18.362,220.344
375,5ZWElSluLCU,https://i.ytimg.com/vi/5ZWElSluLCU/default.jpg,مراجعة كتاب Steve Jobs : The man who thought different,2017-03-15 02:37:54+00:00,142425,13299,995,2017,3,March,71.2125,854.55
376,xRuW3rNgLAI,https://i.ytimg.com/vi/xRuW3rNgLAI/default.jpg,شكرا فيسبوك....بس علي ايه؟؟؟؟,2017-03-13 13:35:59+00:00,49403,3169,236,2017,3,March,24.7015,296.418
377,Chrcr7h2zZk,https://i.ytimg.com/vi/Chrcr7h2zZk/default.jpg,شرح 5 idioms جداد في اللغه الانجليزيه ( 5 ),2017-03-10 12:12:25+00:00,131945,7182,415,2017,3,March,65.9725,791.67
378,rg_tmD0waLk,https://i.ytimg.com/vi/rg_tmD0waLk/default.jpg,شئ مهم جداااا لازم تعمله في الفتره اللي قبل الامتحانات !,2017-03-08 03:04:56+00:00,1453779,89310,3547,2017,3,March,726.8895,8722.674
379,py5-Ht3iNSo,https://i.ytimg.com/vi/py5-Ht3iNSo/default.jpg,شرح الفرق بين have و have got في الانجليزي,2017-03-03 17:05:38+00:00,609233,23624,796,2017,3,March,304.6165,3655.398
380,7stVKjcBeo4,https://i.ytimg.com/vi/7stVKjcBeo4/default.jpg,شرح Since و For | الفرق بين المضارع التام والمضارع التام المستمر !,2017-02-24 12:30:56+00:00,1546342,63049,3072,2017,2,February,773.171,9278.052
381,QkqSwjsYneI,https://i.ytimg.com/vi/QkqSwjsYneI/default.jpg,شرح Me neither و I didn't either و Neither do I في اللغه الإنجليزيه,2017-02-17 20:35:11+00:00,302894,13841,719,2017,2,February,151.447,1817.364
382,UNTvyXDatYo,https://i.ytimg.com/vi/UNTvyXDatYo/default.jpg,إتمسك برأيك - خلي دماغك جزمه قديمه !,2017-02-16 06:48:57+00:00,67277,5620,392,2017,2,February,33.6385,403.662
383,_i8KiPaQyz8,https://i.ytimg.com/vi/_i8KiPaQyz8/default.jpg,ليه ندمت إني روحت معرض الكتاب؟ | إيه الكتب اللي اشتريتها؟ ( فلوج ),2017-02-14 23:22:36+00:00,200820,10854,797,2017,2,February,100.41,1204.92
384,8vmQZlbirok,https://i.ytimg.com/vi/8vmQZlbirok/default_live.jpg,‫دروس أونلاين‬‎ Live Stream,2017-02-14 14:59:44+00:00,0,3,0,2017,2,February,0.0,0.0
385,SMdXVlr48tc,https://i.ytimg.com/vi/SMdXVlr48tc/default.jpg,🔴ليه مفيش فيديو النهاردا ؟!؟,2017-02-10 12:50:45+00:00,45882,3245,692,2017,2,February,22.941,275.292
386,txgKCBtkW28,https://i.ytimg.com/vi/txgKCBtkW28/default.jpg,شرح Either or و Neither nor في اللغه الانجليزيه,2017-02-04 14:09:43+00:00,786182,36184,1335,2017,2,February,393.091,4717.092
387,XqrP-E17psQ,https://i.ytimg.com/vi/XqrP-E17psQ/default.jpg,قصة الورق الاصفر الي ورايا وإيه اللي مكتوب عليه  ؟,2017-01-31 00:05:56+00:00,175518,8734,503,2017,1,January,87.759,1053.108
388,yPQRQl4SAm4,https://i.ytimg.com/vi/yPQRQl4SAm4/default.jpg,"كيف تقول "" لولا "" في اللغه الانجليزيه ( ....If it hadn't been for )",2017-01-27 17:30:10+00:00,223620,11053,1386,2017,1,January,111.81,1341.72
389,WU--AoUAiv8,https://i.ytimg.com/vi/WU--AoUAiv8/default.jpg,فيلمين لازم تشوفهم لو انت في ثانويه عامه او في الكليه !,2017-01-24 22:11:00+00:00,1854910,97574,3462,2017,1,January,927.455,11129.46
390,mkaK82P0yhc,https://i.ytimg.com/vi/mkaK82P0yhc/default.jpg,شرح التمني او ( I wish ) في اللغه الانجليزيه.,2017-01-20 16:12:41+00:00,1082851,42088,1932,2017,1,January,541.4255,6497.106
391,wy1iDmwf-JM,https://i.ytimg.com/vi/wy1iDmwf-JM/default.jpg,إسألني #3 هل ندمت علي قرار ترك الهندسه ؟ | ايجابيات و سلبيات العمل من البيت؟,2017-01-18 03:06:12+00:00,56851,3060,288,2017,1,January,28.4255,341.106
392,86EJD3u09fM,https://i.ytimg.com/vi/86EJD3u09fM/default.jpg,شرح 5 idioms جداد في اللغه الانجليزيه ( 4 ),2017-01-13 11:46:28+00:00,167615,9411,681,2017,1,January,83.8075,1005.69
393,3YAmKgcWsR8,https://i.ytimg.com/vi/3YAmKgcWsR8/default.jpg,كيف تكتشف أفضل طريقه للمذاكره بالنسبه لك ؟,2017-01-10 16:44:40+00:00,1669544,115875,5927,2017,1,January,834.772,10017.264
394,UtlDc0-D5nE,https://i.ytimg.com/vi/UtlDc0-D5nE/default.jpg,"صفات وضمائر الملكيه في اللغه الانجليزيه ( My , Mine , Her , Hers...etc )",2017-01-06 13:10:45+00:00,1394194,51088,2092,2017,1,January,697.097,8365.164
395,QUivJXDW_t4,https://i.ytimg.com/vi/QUivJXDW_t4/default.jpg,طريقة مذاكرتي في الثانويه العامه !,2017-01-03 12:49:40+00:00,3177076,175525,6122,2017,1,January,1588.538,19062.456
396,IZXwgq4zIGo,https://i.ytimg.com/vi/IZXwgq4zIGo/default.jpg,"حروف الجر في اللغه الانجليزيه ( for , with , about )",2016-12-30 13:38:24+00:00,658518,24347,961,2016,12,December,329.259,3951.108
397,g39tsyymACM,https://i.ytimg.com/vi/g39tsyymACM/default.jpg,"فلوج الايفنت ,  ليه بنكره الانجليزي ؟",2016-12-27 07:48:54+00:00,42545,3088,437,2016,12,December,21.2725,255.27
398,AwfJUJNPtoU,https://i.ytimg.com/vi/AwfJUJNPtoU/default.jpg,مفاجأااااه المعدات الجديده وصلت (  Canon lens 10-18 - Joby gorillapod - Rod mic go  ),2016-12-25 23:08:50+00:00,67248,4058,402,2016,12,December,33.624,403.488
399,xiynLwwIW6o,https://i.ytimg.com/vi/xiynLwwIW6o/default.jpg,شرح 5 idioms جداد في اللغه الانجليزيه ( 3 ),2016-12-23 11:01:06+00:00,211108,10669,442,2016,12,December,105.554,1266.648
400,SNtLkadD5n8,https://i.ytimg.com/vi/SNtLkadD5n8/default.jpg,حقيقة الثانويه العامه !,2016-12-20 21:03:45+00:00,306737,19093,671,2016,12,December,153.3685,1840.422
401,3X93F6lPCLM,https://i.ytimg.com/vi/3X93F6lPCLM/default.jpg,"Although , Though , Even though , Despite , In spite of شرح الروابط في اللغه الانجليزيه",2016-12-16 13:35:54+00:00,1848057,81871,2915,2016,12,December,924.0285,11088.342
402,P9iUvYqlaqg,https://i.ytimg.com/vi/P9iUvYqlaqg/default.jpg,أنا سبت الشغل !,2016-12-13 19:12:32+00:00,562588,36054,4691,2016,12,December,281.294,3375.528
403,y-zB-fusZFI,https://i.ytimg.com/vi/y-zB-fusZFI/default.jpg,"شرح Many , Much , few , little , a lot of , some في اللغه الانجليزيه",2016-12-10 14:31:17+00:00,2472851,93981,4066,2016,12,December,1236.4255,14837.106
404,MuKP_siCEWg,https://i.ytimg.com/vi/MuKP_siCEWg/default.jpg,الكتاب اللي غير حياتي في الثانوية العامة,2016-12-06 16:21:23+00:00,539905,32495,957,2016,12,December,269.9525,3239.43
405,X_y_1NTABBM,https://i.ytimg.com/vi/X_y_1NTABBM/default.jpg,شرح استخدامات too في اللغه الانجليزيه,2016-12-03 15:10:54+00:00,319095,13072,640,2016,12,December,159.5475,1914.57
406,l8shnvOZWJI,https://i.ytimg.com/vi/l8shnvOZWJI/default.jpg,كيفية تشغيل الترجمه علي فيديوهات يوتيوب علي الموبايل او السمارت فون,2016-11-29 18:05:06+00:00,908718,19655,1103,2016,11,November,454.359,5452.308
407,g_ll3QgKhKw,https://i.ytimg.com/vi/g_ll3QgKhKw/default.jpg,شرح الـ Phrasal verbs في اللغه الانجليزيه | أشهر 10 Phrasal verbs,2016-11-25 13:04:21+00:00,1176812,39294,1215,2016,11,November,588.406,7060.872
408,1fDgOGtwibk,https://i.ytimg.com/vi/1fDgOGtwibk/default.jpg,شرح 5 idioms جداد في اللغه الانجليزيه ( 2 ),2016-11-18 14:42:12+00:00,364190,18789,765,2016,11,November,182.095,2185.14
409,vy_RNJv7HKk,https://i.ytimg.com/vi/vy_RNJv7HKk/default.jpg,درع يوتيوب | الشخص المجهول اللي ورا دروس اونلاين !!؟,2016-11-15 15:39:26+00:00,207264,16884,1572,2016,11,November,103.632,1243.584
410,romzD_PMUOM,https://i.ytimg.com/vi/romzD_PMUOM/default.jpg,شرح Unless في اللغه الانجليزيه وأمثله عليها,2016-11-11 12:17:10+00:00,596795,23135,1811,2016,11,November,298.3975,3580.77
411,EvdaMmsZmTc,https://i.ytimg.com/vi/EvdaMmsZmTc/default.jpg,إيفنت فيسبوك للـ Video Creators  في مصر,2016-11-08 18:11:16+00:00,57043,2225,109,2016,11,November,28.5215,342.258
412,gt2r2Xu8cm8,https://i.ytimg.com/vi/gt2r2Xu8cm8/default.jpg,كيف تحسن لغتك الانجليزيه من خلال فيديوهات TED ؟,2016-11-04 11:30:17+00:00,946268,43192,1258,2016,11,November,473.134,5677.608
413,_un-mV9kjGQ,https://i.ytimg.com/vi/_un-mV9kjGQ/default.jpg,ما هي الـ idioms ؟ | أشهر 10 idioms   في اللغه الانجليزيه !؟,2016-10-28 12:00:07+00:00,1508543,78370,2885,2016,10,October,754.2715,9051.258
414,Q4IUsRn4vMg,https://i.ytimg.com/vi/Q4IUsRn4vMg/default.jpg,أفضل طريقه للمذاكره في الثانويه العامه والكليه .!؟,2016-10-21 11:21:54+00:00,975355,55096,2401,2016,10,October,487.6775,5852.13
415,4ACbTB9A5PM,https://i.ytimg.com/vi/4ACbTB9A5PM/default.jpg,"شرح حروف الجر ( of , from ) في اللغه الانجليزيه",2016-10-14 12:08:26+00:00,1048462,39108,1560,2016,10,October,524.231,6290.772
416,-BS3AOf-q8w,https://i.ytimg.com/vi/-BS3AOf-q8w/default.jpg,كيف تتعلم الانجليزي من مشاهدة الافلام الاجنبي!!؟؟,2016-10-07 12:26:57+00:00,591605,23253,859,2016,10,October,295.8025,3549.63
417,Rs-UA2jOry0,https://i.ytimg.com/vi/Rs-UA2jOry0/default.jpg,صفات المقارنه في اللغه الانجليزيه,2016-09-30 11:45:30+00:00,2294249,91613,5260,2016,9,September,1147.1245,13765.494
418,jbKuoUjg69A,https://i.ytimg.com/vi/jbKuoUjg69A/default.jpg,"حروف الجر في اللغه الانجليزيه ( in , on , at , by )",2016-09-23 11:21:51+00:00,3822938,125210,4791,2016,9,September,1911.469,22937.628
419,AicJpVJGlwI,https://i.ytimg.com/vi/AicJpVJGlwI/default.jpg,كيف تبدأ تعلم اللغه الانجليزيه من الصفر ؟!!,2016-09-16 12:08:24+00:00,1010253,40339,1956,2016,9,September,505.1265,6061.518
420,P21qn9n3zCE,https://i.ytimg.com/vi/P21qn9n3zCE/default.jpg,"شرح This , That , These , Those في اللغه الانجليزيه",2016-09-09 22:11:31+00:00,1513429,61284,2449,2016,9,September,756.7145,9080.574
421,uuOyvaUUDsQ,https://i.ytimg.com/vi/uuOyvaUUDsQ/default.jpg,قصتي مع الانجليزي | الوقت الكافي لتعلم وإتقان اللغه الانجليزيه ؟!,2016-09-02 11:31:48+00:00,1483463,73419,2991,2016,9,September,741.7315,8900.778
422,RphqYnCdy7Q,https://i.ytimg.com/vi/RphqYnCdy7Q/default.jpg,شرح Should have | would have | could have في اللغه الانجليزيه,2016-08-26 12:13:29+00:00,1583789,43994,1988,2016,8,August,791.8945,9502.734
423,HUSaLWmEHXk,https://i.ytimg.com/vi/HUSaLWmEHXk/default.jpg,12 - شرح زمن الماضي التام المستمر Past Perfect Continuous,2016-08-19 12:01:52+00:00,1402392,51722,1673,2016,8,August,701.196,8414.352
424,34RgPXmh-vc,https://i.ytimg.com/vi/34RgPXmh-vc/default.jpg,11- شرح زمن المستقبل التام المستمر Future Perfect Continuous,2016-08-12 12:51:24+00:00,759715,24040,768,2016,8,August,379.8575,4558.29
425,aLlqLVuBgHQ,https://i.ytimg.com/vi/aLlqLVuBgHQ/default.jpg,اسألني # 2 | هل  سأترك الهندسه واشتغل في يوتيوب ؟,2016-08-05 11:30:05+00:00,30028,1657,221,2016,8,August,15.014,180.168
426,sdnXHx0_9-4,https://i.ytimg.com/vi/sdnXHx0_9-4/default.jpg,شرح الفرق بين Used to | Be used to | Get used to في اللغه الانجليزيه,2016-07-29 11:10:18+00:00,1179293,47840,1875,2016,7,July,589.6465,7075.758
427,Uu-u3gBSHzA,https://i.ytimg.com/vi/Uu-u3gBSHzA/default.jpg,10- شرح زمن المستقبل التام Future Perfect,2016-07-22 11:47:01+00:00,1292382,45342,1263,2016,7,July,646.191,7754.292
428,8rrbrucTJHA,https://i.ytimg.com/vi/8rrbrucTJHA/default.jpg,"شرح ( a , an , the ) في اللغه الانجليزيه",2016-07-15 12:04:13+00:00,3024450,120670,4412,2016,7,July,1512.225,18146.7
429,zIj_V8Q5ejw,https://i.ytimg.com/vi/zIj_V8Q5ejw/default.jpg,اسألني # 1  كيف تعلمت اللغه الانجليزيه !!؟؟؟,2016-07-08 11:46:41+00:00,104376,4012,273,2016,7,July,52.188,626.256
430,kd6Ej07zdec,https://i.ytimg.com/vi/kd6Ej07zdec/default.jpg,الفرق بين Learn و Teach في اللغه الانجليزيه,2016-07-01 13:56:13+00:00,152721,6369,260,2016,7,July,76.3605,916.326
431,5w-XKzRvAsI,https://i.ytimg.com/vi/5w-XKzRvAsI/default.jpg,الفعل المساعد ( have ) في اللغه الانجليزيه,2016-06-24 11:45:01+00:00,726565,22237,648,2016,6,June,363.2825,4359.39
432,ATSAl7vrOgA,https://i.ytimg.com/vi/ATSAl7vrOgA/default.jpg,الفعل المساعد ( do ) في اللغه الانجليزيه,2016-06-17 11:37:14+00:00,846222,26942,893,2016,6,June,423.111,5077.332
433,BX83e-ZbbdM,https://i.ytimg.com/vi/BX83e-ZbbdM/default.jpg,ليه دروس اونلاين فرحانين !!؟؟؟,2016-06-10 11:31:38+00:00,59402,2318,273,2016,6,June,29.701,356.412
434,WQkHHVEcSHU,https://i.ytimg.com/vi/WQkHHVEcSHU/default.jpg,المباشر والغير مباشر في الانجليزي او الكلام المنقول Reported Speech | Direct and indirect,2016-05-27 13:41:46+00:00,3012798,122298,5532,2016,5,May,1506.399,18076.788
435,96o_7QBU9qY,https://i.ytimg.com/vi/96o_7QBU9qY/default.jpg,الفعل المساعد ( be ) في اللغه الانجليزيه,2016-05-20 12:01:47+00:00,1028188,31751,731,2016,5,May,514.094,6169.128
436,AdWa7qXxTsU,https://i.ytimg.com/vi/AdWa7qXxTsU/default.jpg,الافعال المساعده في اللغه الانجليزيه  ( be - do - have ),2016-05-14 18:07:54+00:00,1648587,56448,1306,2016,5,May,824.2935,9891.522
437,ffJr9CG3k2k,https://i.ytimg.com/vi/ffJr9CG3k2k/default.jpg,شرح المبني للمجهول أو الـ Passive بالكامل في اللغه الانجليزيه,2016-05-07 18:54:43+00:00,2957355,119919,6168,2016,5,May,1478.6775,17744.13
438,5PaARzNmO_c,https://i.ytimg.com/vi/5PaARzNmO_c/default.jpg,كيف نفرق بين حرف الـ B و الـ P في النطق في اللغه الانجليزيه !,2016-04-29 11:12:01+00:00,417362,18139,568,2016,4,April,208.681,2504.172
439,K3GgrmUNqIc,https://i.ytimg.com/vi/K3GgrmUNqIc/default.jpg,متي ننطق حرف الـ C كأنه K ومتي ننطقه كما هو C في اللغه الانجليزيه !؟,2016-04-22 12:36:18+00:00,726866,41147,1245,2016,4,April,363.433,4361.196
440,Z7RI8Nl7vmI,https://i.ytimg.com/vi/Z7RI8Nl7vmI/default.jpg,الفرق بين Want و Need في اللغه الانجليزيه,2016-04-15 11:56:22+00:00,380403,14550,537,2016,4,April,190.2015,2282.418
441,2EptvhLbLEU,https://i.ytimg.com/vi/2EptvhLbLEU/default.jpg,9- شرح زمن المضارع التام المستمر Present Perfect Continuous,2016-04-08 13:08:37+00:00,2589635,105369,3678,2016,4,April,1294.8175,15537.81
442,cfYSzcZSw3U,https://i.ytimg.com/vi/cfYSzcZSw3U/default.jpg,8- شرح زمن المضارع التام في اللغه الانجليزيه Present Perfect,2016-04-01 16:33:29+00:00,5591027,226211,8634,2016,4,April,2795.5135,33546.162
443,8QehpHhgN04,https://i.ytimg.com/vi/8QehpHhgN04/default.jpg,7- شرح زمن الماضي التام في اللغه الانجليزيه Past Perfect,2016-03-25 11:13:13+00:00,3575879,136570,5608,2016,3,March,1787.9395,21455.274
444,Q2Vkhcvq9uw,https://i.ytimg.com/vi/Q2Vkhcvq9uw/default.jpg,6- شرح زمن المستقبل المستمر في اللغه الانجليزيه Future Continuous Tense,2016-02-22 12:45:37+00:00,1761178,69587,1908,2016,2,February,880.589,10567.068
445,oBzkMfEXj1s,https://i.ytimg.com/vi/oBzkMfEXj1s/default.jpg,5- شرح زمن الماضي المستمر في اللغه الانجليزيه Past Continuous tense,2016-02-05 23:47:08+00:00,4281484,163767,6571,2016,2,February,2140.742,25688.904
446,ZqQG54yds-Y,https://i.ytimg.com/vi/ZqQG54yds-Y/default.jpg,4- شرح زمن المضارع المستمر في اللغه الانجليزيه present continuous tense,2016-01-29 11:41:19+00:00,4815330,171614,4947,2016,1,January,2407.665,28891.98
447,TDh-m2xLyg8,https://i.ytimg.com/vi/TDh-m2xLyg8/default.jpg,3- شرح زمن المستقبل البسيط في اللغه الانجليزيه Future Simple Tense,2016-01-24 11:18:29+00:00,3862112,160862,5848,2016,1,January,1931.056,23172.672
448,5TjpEcrNbCc,https://i.ytimg.com/vi/5TjpEcrNbCc/default.jpg,2- شرح زمن الماضي البسيط  Past Simple Tense,2016-01-16 19:23:31+00:00,7852445,304241,11798,2016,1,January,3926.2225,47114.67
449,rlbFDiuwlF0,https://i.ytimg.com/vi/rlbFDiuwlF0/default.jpg,1- شرح زمن المضارع البسيط  Present Simple,2016-01-11 13:56:41+00:00,12529816,522085,22436,2016,1,January,6264.908,75178.896
450,FBJOCSuXZIE,https://i.ytimg.com/vi/FBJOCSuXZIE/default.jpg,كيف تحترف الكتابه علي الصور في الفوتوشوب,2015-12-18 15:29:35+00:00,468435,9311,343,2015,12,December,234.2175,2810.61
451,glQvd8A7ie4,https://i.ytimg.com/vi/glQvd8A7ie4/default.jpg,كيفية عمل تصميمات احترافيه بالفوتوشوب,2015-12-10 19:57:02+00:00,484598,11740,389,2015,12,December,242.299,2907.588
452,hwbNoYrfPEo,https://i.ytimg.com/vi/hwbNoYrfPEo/default.jpg,إزاي جوجل عارف كل حاجة؟!,2015-12-03 16:52:17+00:00,146822,7219,233,2015,12,December,73.411,880.932
453,CDgyMT9bEwE,https://i.ytimg.com/vi/CDgyMT9bEwE/default.jpg,كيفية عمل تأثير الكوكب الصغير بالفوتوشوب Tiny planet Effect,2015-12-01 10:28:43+00:00,59531,1831,69,2015,12,December,29.7655,357.186
454,YLgIajZ_QEQ,https://i.ytimg.com/vi/YLgIajZ_QEQ/default.jpg,أين تذهب الملفات المحذوفه من الكمبيوتر ؟؟!!!,2015-11-14 11:12:29+00:00,228918,7430,426,2015,11,November,114.459,1373.508
455,3yBK_an3aDA,https://i.ytimg.com/vi/3yBK_an3aDA/default.jpg,تعلم حالات iF في اللغه الانجليزيه بطريقه سهله جدا,2015-11-08 12:06:01+00:00,5107122,175524,9021,2015,11,November,2553.561,30642.732
456,6aycYAFLB5k,https://i.ytimg.com/vi/6aycYAFLB5k/default.jpg,أسهل طريقه لتعلم واتقان قواعد اللغه الانجليزيه في 6 ايام فقط,2015-10-13 17:40:42+00:00,6414875,258882,20202,2015,10,October,3207.4375,38489.25
457,i-KEpmUlMNU,https://i.ytimg.com/vi/i-KEpmUlMNU/default.jpg,أسهل طريقه لحفظ واكتساب كلمات جديده في اللغه الانجليزيه,2015-10-13 17:40:30+00:00,4280524,154158,3762,2015,10,October,2140.262,25683.144
458,IUgA--KgtMc,https://i.ytimg.com/vi/IUgA--KgtMc/default.jpg,كيف تعلم نفسك اللغه الانجليزيه  وتتكلمها بطلاقه,2015-10-13 17:40:23+00:00,8509776,269173,6231,2015,10,October,4254.888,51058.656
459,PbXY5ojE0sU,https://i.ytimg.com/vi/PbXY5ojE0sU/default.jpg,أسهل طريقه لعمل تأثير الـDouble Exposure بالفوتوشوب,2015-09-01 18:24:56+00:00,232375,7822,245,2015,9,September,116.1875,1394.25
460,1kpKEVZyEjE,https://i.ytimg.com/vi/1kpKEVZyEjE/default.jpg,كيفية عمل تأثير الـ Back Light بالفوتوشوب بكل سهوله,2015-08-28 18:57:31+00:00,110253,2731,89,2015,8,August,55.1265,661.518
461,vpyfZMz9cVU,https://i.ytimg.com/vi/vpyfZMz9cVU/default.jpg,كيف تكتب بطريقة احترافية فى الافتر افكت,2015-07-11 18:21:39+00:00,6186,104,9,2015,7,July,3.093,37.116
462,oVqPEISPjY0,https://i.ytimg.com/vi/oVqPEISPjY0/default.jpg,كيفية عمل العزل أو Depth of field باستخدام فوتوشوب,2015-07-02 21:55:15+00:00,298542,7859,203,2015,7,July,149.271,1791.252
463,GT5jbnYC63c,https://i.ytimg.com/vi/GT5jbnYC63c/default.jpg,حركة الباي تشارت او النسبة المئوية -After effect - Motion Graphics,2015-06-25 04:19:39+00:00,29378,607,26,2015,6,June,14.689,176.268
464,15oUta90rG8,https://i.ytimg.com/vi/15oUta90rG8/default.jpg,تعليم فوتوشوب في 90 دقيقه فقط,2015-06-22 15:54:56+00:00,6329728,167061,5692,2015,6,June,3164.864,37978.368
465,qpyC2lSJ93g,https://i.ytimg.com/vi/qpyC2lSJ93g/default.jpg,شرح مبسط للـ HTML و CSS وكيف تتعلمهم في أقصر وقت ممكن ؟,2015-05-14 16:11:03+00:00,793836,39047,779,2015,5,May,396.918,4763.016
466,Cw_4Sh5KQgg,https://i.ytimg.com/vi/Cw_4Sh5KQgg/default.jpg,4 نصائح مهمه عند اختيار اسم موقعك او الـDomain Name,2015-05-09 11:05:06+00:00,49019,2103,49,2015,5,May,24.5095,294.114
467,RZQnrTD-ALQ,https://i.ytimg.com/vi/RZQnrTD-ALQ/default.jpg,10 نصائح مهمه قبل شراء كاميرا بروفيشينال DSLR,2015-05-05 17:10:21+00:00,604787,23133,808,2015,5,May,302.3935,3628.722
468,DuPT2za4AqY,https://i.ytimg.com/vi/DuPT2za4AqY/default.jpg,أيهم أفضل لموقعك Blogger أم Wordpress ام Joomla ؟,2015-05-02 19:00:37+00:00,159321,7071,267,2015,5,May,79.6605,955.926
469,Wce8pcrGk-0,https://i.ytimg.com/vi/Wce8pcrGk-0/default.jpg,الفرق بين Photoshop و illustrator,2015-04-30 20:35:44+00:00,256277,14842,332,2015,4,April,128.1385,1537.662
470,gQFtjCvVtGg,https://i.ytimg.com/vi/gQFtjCvVtGg/default.jpg,كيف تبني موقعك بنفسك,2015-04-28 17:28:36+00:00,106025,4362,161,2015,4,April,53.0125,636.15
471,PiF8h6iIps0,https://i.ytimg.com/vi/PiF8h6iIps0/default.jpg,كيف تحذف فيروسات الاعلانات المزعجه,2015-04-26 19:13:21+00:00,463609,6603,310,2015,4,April,231.8045,2781.654
472,lWAaLQlRiPk,https://i.ytimg.com/vi/lWAaLQlRiPk/default.jpg,كيف تصمم تأثير رائع علي الكتابه مثل الذي في الصوره بكل سهوله,2015-02-15 18:06:26+00:00,93637,2535,142,2015,2,February,46.8185,561.822
473,2IpyATAuN0Y,https://i.ytimg.com/vi/2IpyATAuN0Y/default.jpg,تأثير الكتابه علي صوره مضببه بالفوتوشوب,2015-02-07 18:09:23+00:00,48164,892,85,2015,2,February,24.082,288.984
